name,time,RMSE_train,RMSE_test,MAE_train,MAE_test,NMSE_train,NMSE_test,r2_train,r2_test
F05128_dyn,110,1.7106490500159383e-3,4.987609065471339e-3,1.3235231287155665e-3,3.914806542834015e-3,2.0202112663668673e-2,0.3628984981763018,0.9797978873363313,0.6371015018236981
F05128_dyn,101,1.7208728272024932e-3,4.991662169648377e-3,1.3232325791723394e-3,3.845975811921525e-3,2.0444312081973167e-2,0.3634885456469917,0.9795556879180268,0.6365114543530084
F05128_dyn,114,1.7106490500159387e-3,4.98760906547133e-3,1.3235231287155671e-3,3.914806542834006e-3,2.0202112663668684e-2,0.3628984981763006,0.9797978873363313,0.6371015018236994
F05128_dyn,102,1.7208728272024932e-3,4.991662169648377e-3,1.3232325791723394e-3,3.845975811921525e-3,2.0444312081973167e-2,0.3634885456469917,0.9795556879180268,0.6365114543530084
F05128_dyn,126,1.9065450543142644e-3,3.329836358625054e-3,1.4886378584853942e-3,2.7460161218268923e-3,2.50939537432914e-2,0.161750689932277,0.9749060462567086,0.838249310067723
F05128_dyn,152,1.9065450543142644e-3,3.3298363586250187e-3,1.4886378584853942e-3,2.746016121826864e-3,2.50939537432914e-2,0.16175068993227357,0.9749060462567086,0.8382493100677264
F05128_dyn,179,1.7106490500159383e-3,4.987609065471339e-3,1.3235231287155665e-3,3.914806542834015e-3,2.0202112663668673e-2,0.3628984981763018,0.9797978873363313,0.6371015018236981
F05128_dyn,166,1.7106490500159387e-3,4.98760906547133e-3,1.3235231287155671e-3,3.914806542834006e-3,2.0202112663668684e-2,0.3628984981763006,0.9797978873363313,0.6371015018236994
F05128_dyn,169,1.7106490500159392e-3,4.987609065466896e-3,1.3235231287166455e-3,3.914806542826476e-3,2.020211266366869e-2,0.3628984981756553,0.9797978873363313,0.6371015018243447
F05128_stat,195,1.922182380538946e-3,5.117872508346052e-3,1.4599515430019706e-3,4.048142484797924e-3,1.8476571470066407e-2,0.2528709260663124,0.9815234285299336,0.7471290739336875
F05128_stat,179,1.9107354077681708e-3,5.087822458674778e-3,1.453145438315602e-3,4.012888455022771e-3,1.825716352182734e-2,0.24991013507195145,0.9817428364781726,0.7500898649280485
F05128_stat,159,1.8992900815486488e-3,5.074468048467593e-3,1.4438179166947423e-3,3.997363873524064e-3,1.803909737036842e-2,0.24859993900532576,0.9819609026296315,0.7514000609946743
F05128_stat,127,2.194993976480703e-3,3.637392743127358e-3,1.611695037772829e-3,2.828069103161841e-3,2.4093443101592053e-2,0.12773219201221875,0.975906556898408,0.8722678079877813
F05128_stat,148,1.877925949101128e-3,5.225834685681114e-3,1.408790120334295e-3,4.179504041010703e-3,1.7635554862984824e-2,0.2636521440230489,0.9823644451370152,0.7363478559769512
F05128_stat,174,1.877925949101128e-3,5.225834685681114e-3,1.408790120334295e-3,4.179504041010703e-3,1.7635554862984824e-2,0.2636521440230489,0.9823644451370152,0.7363478559769512
F05128_stat,159,1.877925949101128e-3,5.225834685681114e-3,1.408790120334295e-3,4.179504041010703e-3,1.7635554862984824e-2,0.2636521440230489,0.9823644451370152,0.7363478559769512
F05128_stat,113,1.8992900815486488e-3,5.07446804846758e-3,1.4438179166947388e-3,3.997363873524051e-3,1.803909737036842e-2,0.24859993900532446,0.9819609026296315,0.7514000609946756
F05128_stat,122,1.8779259491011283e-3,5.2258346856811745e-3,1.4087901203342673e-3,4.17950404101076e-3,1.7635554862984827e-2,0.263652144023055,0.9823644451370152,0.736347855976945
F05128_stat,112,1.8992900815486488e-3,5.07446804846758e-3,1.4438179166947388e-3,3.997363873524051e-3,1.803909737036842e-2,0.24859993900532446,0.9819609026296315,0.7514000609946756
FlowPsi,149,1.180520311522854,1.2459962373609954,0.949196071347466,1.007424359527549,4.83961150229573e-2,4.294539731701296e-2,0.9516038849770427,0.957054602682987
FlowPsi,148,0.22107109914322545,0.26331918367305907,0.17598514816666455,0.19413427856440818,1.6971784699115271e-3,1.917998059495111e-3,0.9983028215300884,0.9980820019405049
FlowPsi,92,0.8697796124232094,0.9590164090140001,0.7106269089311675,0.7407710018652134,2.627132759344052e-2,2.5441062190455523e-2,0.9737286724065595,0.9745589378095445
FlowPsi,157,1.0543719455185165,1.1064014829347015,0.8583061642717825,0.9011000047601254,3.86056844267418e-2,3.386169251562691e-2,0.9613943155732582,0.9661383074843731
FlowPsi,201,1.2196883381947112,1.2080068831410178,0.930737480686036,0.9398446258601244,5.166082240377735e-2,4.036658233262664e-2,0.9483391775962227,0.9596334176673733
FlowPsi,219,1.0260694510834927,1.146618314023078,0.8675565417780413,0.888456261275772,3.656091768283804e-2,3.636812504456009e-2,0.9634390823171619,0.9636318749554399
FlowPsi,202,0.9823721532441594,1.036770294224868,0.8024537061883025,0.8329441522162792,3.3513181551931205e-2,2.9733651970914113e-2,0.9664868184480688,0.9702663480290858
FlowPsi,156,0.9851608866908906,0.9581463957086013,0.802698979207755,0.7641088557998961,3.370372438235119e-2,2.5394923203751932e-2,0.9662962756176489,0.9746050767962481
FlowPsi,142,0.9050842177011239,0.9106243191904357,0.7266364947591853,0.7235985918876738,2.8447333009526968e-2,2.2938322384412107e-2,0.971552666990473,0.9770616776155879
FlowPsi,126,1.2812299793067672,1.3813998489758714,1.067330996149336,1.1281466936373592,5.700563095342617e-2,5.278639116791555e-2,0.9429943690465739,0.9472136088320844
FlowPsi_noise,99,0.5122320868869782,0.7597413053402148,0.4344406343548236,0.5329455238313667,9.031610518820912e-3,1.5826957980589113e-2,0.990968389481179,0.9841730420194109
FlowPsi_noise,113,1.2595360707171326,1.4051893486195568,1.0343825115910956,1.1040037854231015,5.460757110632177e-2,5.41421715322637e-2,0.9453924288936782,0.9458578284677363
FlowPsi_noise,101,0.9608447228870187,0.9493499939833921,0.7872293032390922,0.7669550858560656,3.177884141276865e-2,2.471261345003097e-2,0.9682211585872313,0.975287386549969
FlowPsi_noise,130,1.126190752949696,1.2084803170938982,0.8774781886260377,0.8863555545236061,4.365716752955552e-2,4.0044708325851844e-2,0.9563428324704445,0.9599552916741482
FlowPsi_noise,113,1.016281472151261,1.2458201912824414,0.8119848709965897,0.9300973273569716,3.555164144597026e-2,4.25575582959403e-2,0.9644483585540298,0.9574424417040597
FlowPsi_noise,132,0.53797345918042,0.6603805642364282,0.43363281706840523,0.511441901992863,9.962156085535976e-3,1.1957889560784932e-2,0.990037843914464,0.9880421104392151
FlowPsi_noise,149,1.0730219313171758,1.2848341229209743,0.8387644686151945,0.9909172919476106,3.963225999025723e-2,4.526474691513815e-2,0.9603677400097428,0.9547352530848618
FlowPsi_noise,165,0.5043916774489997,0.6783352741811874,0.40294971380268424,0.5108680397153327,8.757244297884725e-3,1.2616961417813839e-2,0.9912427557021153,0.9873830385821861
FlowPsi_noise,125,1.202670050509996,1.3203997421814748,1.0018796454532541,1.0550674144019458,4.978799455338102e-2,4.7805386508945155e-2,0.950212005446619,0.9521946134910548
FlowPsi_noise,153,1.350425479821828,1.48426175760383,1.12106665900463,1.187154744679832,6.277300055232118e-2,6.040695827748717e-2,0.9372269994476788,0.9395930417225128
FlowStress,231,24.452011828486135,27.438488083071828,18.452724623219115,19.564572446651113,0.42527745128694455,0.6440134263935482,0.5747225487130554,0.3559865736064518
FlowStress,241,24.45164615182385,27.441120965422122,18.454576000662847,19.574861150218606,0.42526473144391685,0.6441370259833259,0.5747352685560831,0.3558629740166741
FlowStress,264,23.33656357166669,26.866821568919104,17.570565240037965,19.044491773307094,0.38736196107117477,0.6174576125562469,0.6126380389288253,0.38254238744375313
FlowStress,249,24.4520115586879,27.436979928064908,18.452771010296125,19.56433701606702,0.42527744190210487,0.6439426320132134,0.5747225580978952,0.35605736798678655
FlowStress,202,23.33528646089985,26.807451176299022,17.57258919485372,19.018280843291873,0.38731956488948305,0.6147317079285212,0.612680435110517,0.38526829207147884
FlowStress,261,23.33656357166669,26.8668215689191,17.57056524003797,19.044491773307097,0.38736196107117477,0.6174576125562466,0.6126380389288253,0.38254238744375335
FlowStress,300,23.33528646089985,26.807451176299022,17.572589194853716,19.018280843291873,0.38731956488948305,0.6147317079285212,0.612680435110517,0.38526829207147884
FlowStress,191,23.337051923182642,26.825708386767268,17.577521075922938,19.00525500746668,0.3873781734650558,0.6155693189276403,0.6126218265349442,0.38443068107235956
FlowStress,286,23.49037304179781,27.998446500373078,17.24130079760487,19.710640478442013,0.39248493311113125,0.6705674020227064,0.6075150668888687,0.32943259797729363
FlowStress,238,24.452011828485986,27.43848808307145,18.452724623219073,19.564572446650875,0.42527745128693933,0.6440134263935305,0.5747225487130607,0.35598657360646957
RocketFuel,99,3.086466786352192e-12,4.2504131939224755e-12,2.448814484523609e-12,3.163904693792574e-12,7.113521653085086e-29,1.0874283983720635e-28,1.0,1.0
RocketFuel,114,3.1462100606721734e-12,4.239513119220283e-12,2.4385826691286638e-12,3.311697582830675e-12,7.391573044865106e-29,1.081858185870655e-28,1.0,1.0
RocketFuel,110,3.197269249606232e-12,4.086516039942732e-12,2.445403879391961e-12,3.220748112653382e-12,7.633432395021555e-29,1.0051821880859013e-28,1.0,1.0
RocketFuel,107,3.2284860156150138e-12,3.93205285116843e-12,2.420392775093205e-12,3.035438567167148e-12,7.783219191287641e-29,9.306300283079699e-29,1.0,1.0
RocketFuel,132,3.187147183473316e-12,4.3565650637892715e-12,2.4817836674628777e-12,3.412878868402913e-12,7.58517633952346e-29,1.142422577383876e-28,1.0,1.0
RocketFuel,93,3.117901682551704e-12,4.190096478774447e-12,2.4158453015843406e-12,3.283275873400271e-12,7.259158428578335e-29,1.0567844499879174e-28,1.0,1.0
RocketFuel,84,3.250131522914663e-12,4.203938811175488e-12,2.3942448024172334e-12,2.9797320166835562e-12,7.887934831718505e-29,1.0637783341202726e-28,1.0,1.0
RocketFuel,92,3.2070772803665553e-12,4.094652065148588e-12,2.488604877726175e-12,3.155946615152061e-12,7.680337280965702e-29,1.0091886956811883e-28,1.0,1.0
RocketFuel,111,3.2663753895191275e-12,4.1831195142711926e-12,2.377191776758991e-12,2.992237568832934e-12,7.966978250624384e-29,1.0532680588557434e-28,1.0,1.0
RocketFuel,121,3.1598192566074373e-12,4.465925188736361e-12,2.431761458865367e-12,3.4162894735345618e-12,7.455657086566576e-29,1.20049748844954e-28,1.0,1.0
RocketFuel_noise,107,18.152676803246734,22.95483184051086,14.931288478091796,18.984220905143516,2.476274637837601e-3,3.1136421534370745e-3,0.9975237253621624,0.9968863578465629
RocketFuel_noise,109,17.737779514005386,23.843043602705617,14.666415280425312,19.043550414797515,2.364372847165464e-3,3.3592618125138445e-3,0.9976356271528345,0.9966407381874861
RocketFuel_noise,127,18.125403269564853,23.45027887894323,15.260596954195066,19.13872331066502,2.4688392579113065e-3,3.249499621636584e-3,0.9975311607420887,0.9967505003783634
RocketFuel_noise,128,18.196638921503947,23.047478917400845,14.897752608665085,18.903142789825687,2.4882832358947464e-3,3.138826566618077e-3,0.9975117167641052,0.9968611734333819
RocketFuel_noise,124,18.22752601487171,22.94100422771462,15.01030076968115,19.0025081607073,2.496737661435975e-3,3.1098920697247884e-3,0.997503262338564,0.9968901079302752
RocketFuel_noise,114,17.85062804610981,25.795712853600556,14.416704555498404,20.43329491380069,2.3945530343201134e-3,3.9320183401183656e-3,0.9976054469656799,0.9960679816598816
RocketFuel_noise,110,18.285673237680722,22.897667259188694,15.286751553470047,18.876339065081588,2.5126926435983217e-3,3.0981536126036407e-3,0.9974873073564017,0.9969018463873963
RocketFuel_noise,119,16.883876940094545,25.897071237142452,14.117597974342482,20.929666055202414,2.142208878914136e-3,3.962978989846148e-3,0.9978577911210859,0.9960370210101539
RocketFuel_noise,143,17.202759325602997,23.397480390688028,14.370745518426816,19.207629543192397,2.2238919645984094e-3,3.234883546118905e-3,0.9977761080354016,0.9967651164538811
RocketFuel_noise,116,18.206818234119083,22.929566416832472,15.024922490654157,19.01689256464666,2.491067936700856e-3,3.106791813976681e-3,0.9975089320632992,0.9968932081860233
