name,time,RMSE_train,RMSE_test,MAE_train,MAE_test,NMSE_train,NMSE_test,r2_train,r2_test
F05128_stat,189,1.962795703855677e-3,5.256801049247599e-3,1.4821737758812944e-3,4.188661298277921e-3,1.926559381763992e-2,0.2667860118520869,0.9807344061823601,0.7332139881479132
F05128_stat,113,1.9062090168178046e-3,3.41290496573812e-3,1.3614972711844995e-3,2.6447139348799676e-3,1.817076623573863e-2,0.11245230547577031,0.9818292337642613,0.8875476945242297
F05128_stat,108,1.935193390978526e-3,3.618790012232019e-3,1.4007585581867048e-3,2.8163953818667463e-3,1.8727549193662426e-2,0.1264290105628795,0.9812724508063376,0.8735709894371205
F05128_stat,102,1.9163946291930706e-3,4.07880042976837e-3,1.3674297984554037e-3,3.1549425282662437e-3,1.83654719137084e-2,0.16061455024235888,0.9816345280862916,0.8393854497576412
F05128_stat,98,1.962795703855677e-3,5.256801049247599e-3,1.4821737758812944e-3,4.188661298277921e-3,1.926559381763992e-2,0.2667860118520869,0.9807344061823601,0.7332139881479132
F05128_stat,105,1.9062090168178046e-3,3.4129049657380846e-3,1.3614972711845383e-3,2.6447139348799546e-3,1.8170766235738628e-2,0.11245230547576798,0.9818292337642613,0.887547694524232
F05128_stat,97,1.921013211080866e-3,3.470725096792447e-3,1.3813612131624022e-3,2.706883882552655e-3,1.845410151770608e-2,0.1162948292872783,0.9815458984822939,0.8837051707127217
FlowPsi,108,1.08517620462376,1.1151729406882118,0.8850737177539161,0.9101217824342015,4.089442413854842e-2,3.440072607710184e-2,0.9591055758614516,0.9655992739228981
FlowPsi,110,0.9130664003374084,0.8804963298048989,0.7449222930463302,0.7105319165557819,2.895131508543928e-2,2.1445603064897942e-2,0.9710486849145608,0.978554396935102
FlowPsi,71,0.9394929339989796,1.0821959409458624,0.7823556665194809,0.8144871065672211,3.0651420694718642e-2,3.2396266630971726e-2,0.9693485793052814,0.9676037333690283
FlowPsi,100,0.8958703645718918,1.0131763074175928,0.7210186479218811,0.7769320208166282,2.787108741448361e-2,2.839574152671365e-2,0.9721289125855164,0.9716042584732864
FlowPsi,110,1.2764356787816353,1.3947718505620628,1.052327774659853,1.1195414646456017,5.657980453793226e-2,5.381328585155659e-2,0.9434201954620678,0.9461867141484435
FlowPsi,81,0.8950348647384526,0.9273451371768666,0.7241426414422979,0.7326864648359799,2.781912581094845e-2,2.3788439916349092e-2,0.9721808741890515,0.976211560083651
FlowPsi,115,0.9637812924315174,0.9292963355886388,0.7901079066064063,0.751868221307729,3.2256746188177275e-2,2.388865028145428e-2,0.9677432538118227,0.9761113497185457
FlowPsi,83,1.043016801109291,1.0242947783421523,0.8464322872927155,0.8340792392839442,3.7778627948153704e-2,2.902238379032031e-2,0.9622213720518463,0.9709776162096797
FlowPsi,113,1.0892595544968453,1.079256654207021,0.8797867106534509,0.8818923629078299,4.12027619229132e-2,3.222052654534995e-2,0.9587972380770868,0.9677794734546501
FlowPsi,72,0.9200826531858711,1.0276734277123014,0.7190121071523233,0.7945665856159038,2.9397964308816565e-2,2.9214160964292118e-2,0.9706020356911834,0.9707858390357079
FlowPsi_noise,70,1.2172828026446998,1.3808859947592826,0.9314782608272354,1.0779116849355572,5.100521871335763e-2,5.2285542919052595e-2,0.9489947812866424,0.9477144570809474
FlowPsi_noise,73,1.0748791032300835,1.1632363544260564,0.9053030845285969,0.9470233015819722,3.976956867759324e-2,3.710239164534872e-2,0.9602304313224068,0.9628976083546513
FlowPsi_noise,74,1.0846475760496292,1.184232480869377,0.8592424848632478,0.9369565230427531,4.0495702869991726e-2,3.8453857218173425e-2,0.9595042971300083,0.9615461427818266
FlowPsi_noise,80,1.1940469722928155,1.2946190992383289,0.9836542893776321,1.0225448928470984,4.9076599686556005e-2,4.595682230721005e-2,0.950923400313444,0.9540431776927899
FlowPsi_noise,82,1.2646088289877226,1.503303459491,0.9672023496284783,1.1501860722440986,5.504831884317463e-2,6.196683087297675e-2,0.9449516811568254,0.9380331691270233
FlowPsi_noise,69,0.9741687786728809,1.135521424033572,0.7701549809014518,0.8867361540956317,3.266630814749875e-2,3.5355471809777675e-2,0.9673336918525013,0.9646445281902223
FlowPsi_noise,75,1.1511726165371892,1.192882713505839,0.9370084041174376,0.9644125765010702,4.561551073117751e-2,3.9017681775424015e-2,0.9543844892688225,0.960982318224576
FlowPsi_noise,81,1.1170435753266899,1.0883039668716612,0.9202940108573521,0.8710870058762591,4.295086071567522e-2,3.2476288927327616e-2,0.9570491392843248,0.9675237110726724
FlowPsi_noise,74,1.2186804648514178,1.3806686894286613,0.9347349549481134,1.071625267541194,5.112241250304001e-2,5.226908821788256e-2,0.9488775874969599,0.9477309117821174
FlowPsi_noise,70,1.0229186933844734,0.9654518806146363,0.823545011057738,0.7951074980727175,3.601752544295709e-2,2.5558021892863013e-2,0.9639824745570429,0.974441978107137
FlowStress,278,23.404768054179293,27.29326691827434,17.365320873549564,19.28375615257524,0.3896295125805852,0.6372144449265346,0.6103704874194149,0.36278555507346544
FlowStress,295,23.404768593621007,27.293267024309042,17.365321414576027,19.283756565422518,0.38962953054123434,0.6372144498777076,0.6103704694587657,0.3627855501222924
FlowStress,248,23.335286460899848,26.80745117629902,17.57258919485371,19.018280843291873,0.3873195648894829,0.6147317079285209,0.6126804351105171,0.38526829207147906
FlowStress,263,23.404768054179293,27.29326691827434,17.365320873549564,19.28375615257524,0.3896295125805852,0.6372144449265346,0.6103704874194149,0.36278555507346544
FlowStress,177,24.451646151823866,27.441120965422392,18.454576000662694,19.574861150218734,0.4252647314439173,0.6441370259833386,0.5747352685560827,0.35586297401666145
FlowStress,180,23.335286460899848,26.80745117629902,17.57258919485371,19.018280843291873,0.3873195648894829,0.6147317079285209,0.6126804351105171,0.38526829207147906
FlowStress,195,23.404768054179293,27.29326691827434,17.365320873549564,19.28375615257524,0.3896295125805852,0.6372144449265346,0.6103704874194149,0.36278555507346544
FlowStress,160,24.4520115586879,27.436979928065455,18.452771010296004,19.56433701606709,0.42527744190210487,0.6439426320132392,0.5747225580978952,0.3560573679867609
FlowStress,177,23.404768054179293,27.29326691827434,17.365320873549564,19.28375615257524,0.3896295125805852,0.6372144449265346,0.6103704874194149,0.36278555507346544
FlowStress,185,24.45201182848616,27.438488083072347,18.452724623218966,19.56457244665124,0.42527745128694544,0.6440134263935724,0.5747225487130545,0.3559865736064276
RocketFuel,87,3.1955507603490086e-12,4.105637669499277e-12,2.4579094315413387e-12,3.1525360100204126e-12,7.625228865586879e-29,1.0146110952810232e-28,1.0,1.0
RocketFuel,70,3.0632221717740958e-12,4.212461702716406e-12,2.4351720639970156e-12,3.171862772433087e-12,7.006779258323301e-29,1.0680960267715043e-28,1.0,1.0
RocketFuel,67,3.2466699775831545e-12,4.2560501577406474e-12,2.480646799085662e-12,3.155946615152061e-12,7.871141724405167e-29,1.0903146397659498e-28,1.0,1.0
RocketFuel,74,3.2095749417347395e-12,4.280335861381124e-12,2.3658230929868294e-12,3.219611244276166e-12,7.69230478272923e-29,1.1027931605093288e-28,1.0,1.0
RocketFuel,93,3.1955507603490086e-12,4.105637669499277e-12,2.4579094315413387e-12,3.1525360100204126e-12,7.625228865586879e-29,1.0146110952810232e-28,1.0,1.0
RocketFuel,97,3.161414082043456e-12,4.059447993591685e-12,2.3794655135134235e-12,3.0411229090532288e-12,7.463185031224277e-29,9.919101454498635e-29,1.0,1.0
RocketFuel,82,3.1455937971634958e-12,4.394463207477644e-12,2.4067503545666115e-12,3.3742253435775637e-12,7.388677681535221e-29,1.162385098722723e-28,1.0,1.0
RocketFuel,85,3.2633469626653837e-12,4.194397263763471e-12,2.4533619580324737e-12,3.029754225281067e-12,7.952211897641966e-29,1.0589549657531312e-28,1.0,1.0
RocketFuel,71,3.232926658697911e-12,4.2722357975565884e-12,2.4522250896552578e-12,3.1241143005900085e-12,7.804644879928793e-29,1.098623280759671e-28,1.0,1.0
RocketFuel,73,3.2374210953982654e-12,4.187797834518998e-12,2.3419488570652904e-12,2.9683633329113945e-12,7.826360104902936e-29,1.0556252856545238e-28,1.0,1.0
RocketFuel_noise,73,18.455756025279477,22.947629419923853,15.30292729745287,18.934084555188605,2.55965326884724e-3,3.1116885567133855e-3,0.9974403467311528,0.9968883114432866
RocketFuel_noise,56,18.521499136926103,22.845454383471512,15.316089533163456,18.841766510421017,2.577921747605059e-3,3.084040465144791e-3,0.9974220782523949,0.9969159595348552
RocketFuel_noise,62,18.5205687314756,22.85023269692365,15.32941744734194,18.86460925905947,2.5776627564527764e-3,3.085330704588062e-3,0.9974223372435472,0.996914669295412
RocketFuel_noise,65,18.543203464684915,22.804882943848494,15.325199730275294,18.791038692987637,2.583967137527889e-3,3.0730962435883673e-3,0.9974160328624722,0.9969269037564117
RocketFuel_noise,57,18.521499136926103,22.845454383471512,15.316089533163456,18.841766510421017,2.577921747605059e-3,3.084040465144791e-3,0.9974220782523949,0.9969159595348552
RocketFuel_noise,61,18.52042989172799,22.817269438845848,15.354758098252645,18.905722529733353,2.5776241096152753e-3,3.0764354607931417e-3,0.9974223758903847,0.9969235645392068
RocketFuel_noise,63,18.41774730435172,23.077265610872914,15.217047627417772,19.09934520966779,2.5491211654177968e-3,3.1469450842263945e-3,0.9974508788345822,0.9968530549157736
RocketFuel_noise,58,18.43539310924951,23.048054193743695,15.111066629984146,18.918814365599687,2.5540080652106728e-3,3.138983261865314e-3,0.9974459919347893,0.9968610167381347
RocketFuel_noise,59,18.46387579190311,23.00592165739155,15.215475568206864,18.943994202111373,2.561906046696474e-3,3.1275174397400107e-3,0.9974380939533035,0.99687248256026
RocketFuel_noise,55,18.520568731475777,22.850232897488258,15.329417556898171,18.864609622674152,2.5776627564528263e-3,3.0853307587501476e-3,0.9974223372435471,0.9969146692412498
